"Book Title","ISBN","Rating","Author","Language","Pages","Publication","Publish Date","Genres","Book URL"
"X (Kinsey Millhone, #24)","9780399163845","3.89","Sue Grafton","English","403","Marian Wood Books/Putnam","August 25th 2015","['Mystery', 'Fiction', 'Mystery', 'Crime']","https://www.goodreads.com/book/show/24940998-x"
"All My Love, Detrick (All My Love, Detrick, #1)","9781470143244","4.02","Roberta Kagan","English","612","self","February 4th 2012","['Historical', 'Historical Fiction', 'Romance', 'Fiction', 'Romance', 'Historical Romance', 'Historical', 'World War II', 'Holocaust', 'War', 'World War II']","https://www.goodreads.com/book/show/13549445-all-my-love-detrick"
"Sex Criminals, Vol. 1: One Weird Trick","9781607069461","3.97","Matt Fraction","English","128","Image Comics","April 29th 2014","['Sequential Art', 'Graphic Novels', 'Fantasy', 'Graphic Novels Comics', 'Fiction']","https://www.goodreads.com/book/show/19536001-sex-criminals-vol-1"
"The Butterfly Garden","9781503934719","4.06","Dot Hutchison","English","276","Thomas & Mercer","June 1st 2016","['Thriller', 'Mystery', 'Horror', 'Fiction', 'Mystery', 'Crime', 'Thriller', 'Mystery Thriller']","https://www.goodreads.com/book/show/27383717-the-butterfly-garden"
"Drop Dead Healthy: One Man's Humble Quest for Bodily Perfection","9781416599074","3.75","A.J. Jacobs","English","402","Simon & Schuster","April 10th 2012","['Nonfiction', 'Humor', 'Health', 'Autobiography', 'Memoir', 'Sports', 'Fitness']","https://www.goodreads.com/book/show/8570787-drop-dead-healthy"
"Wrath (New Species, #6)","9781419939044","4.25","Laurann Dohner","English","203","Ellora's Cave","March 6th 2012","['Fantasy', 'Paranormal', 'Romance', 'Paranormal Romance', 'Romance', 'Adult Fiction', 'Erotica']","https://www.goodreads.com/book/show/13107661-wrath"
"Magic Rises (Kate Daniels, #6)","9781937007584","4.49","Ilona Andrews","English","327","Berkley Publishing Group","August 2013","['Fantasy', 'Urban Fantasy', 'Fantasy', 'Fantasy', 'Paranormal', 'Fantasy', 'Magic', 'Romance', 'Paranormal', 'Vampires', 'Paranormal', 'Shapeshifters']","https://www.goodreads.com/book/show/11544421-magic-rises"
"The Dream Thieves (The Raven Cycle, #2)","9781407136622","4.27","Maggie Stiefvater","English","450","Scholastic","September 5th 2013","['Fantasy', 'Young Adult', 'Fantasy', 'Paranormal']","https://www.goodreads.com/book/show/17370618-the-dream-thieves"
"Mastering the Art of Soviet Cooking: A Memoir of Food and Longing","9780307886811","3.96","Anya von Bremzen","English","339","Crown","September 17th 2013","['Autobiography', 'Memoir', 'Nonfiction', 'Cultural', 'Russia', 'Food and Drink', 'Food', 'Food and Drink', 'Cookbooks', 'History', 'Food and Drink', 'Cooking']","https://www.goodreads.com/book/show/17262126-mastering-the-art-of-soviet-cooking"
"Die Seufzende Wendeltreppe (Lockwood & Co., #1)","9783570156179","4.2","Jonathan Stroud","German","412","cbj","September 11th 2013","['Fantasy', 'Young Adult', 'Mystery', 'Horror', 'Fantasy', 'Paranormal', 'Childrens', 'Middle Grade', 'Paranormal', 'Ghosts']","https://www.goodreads.com/book/show/17855293-die-seufzende-wendeltreppe"
"This Changes Everything: Capitalism vs. The Climate","9781451697384","4.17","Naomi Klein","English","576","Simon & Schuster","September 16th 2014","['Nonfiction', 'Politics', 'Science', 'Environment', 'Economics', 'Environment', 'Climate Change']","https://www.goodreads.com/book/show/21913812-this-changes-everything"
"The Butterfly Garden (The Collector #1)","-1","4.06","Dot Hutchison","English","288","Thomas & Mercer","June 1st 2016","['Thriller', 'Mystery', 'Horror', 'Fiction', 'Mystery', 'Crime', 'Thriller', 'Mystery Thriller', 'Adult', 'Suspense', 'Dark', 'Contemporary']","https://www.goodreads.com/book/show/29981261-the-butterfly-garden"
"Commonwealth","9780062491794","3.82","Ann Patchett","English","336","Harper","September 13th 2016","['Fiction', 'Literary Fiction', 'Historical', 'Historical Fiction']","https://www.goodreads.com/book/show/28214365-commonwealth"
"The Arsenic Century: How Victorian Britain Was Poisoned at Home, Work, and Play","9780199574704","4.0","James C. Whorton","English","412","Oxford University Press, USA","March 28th 2010","['History', 'Nonfiction', 'Science', 'Historical', 'Victorian', 'Historical', 'Crime', 'True Crime', 'Health', 'Medicine']","https://www.goodreads.com/book/show/7551605-the-arsenic-century"
"A Summoner's Tale: The Vampire's Confessor (Order of the Black Swan, #3)","-1","4.25","Victoria Danann","English","431","7th House","February 14th 2013","['Fantasy', 'Paranormal', 'Romance', 'Paranormal Romance', 'Paranormal', 'Vampires', 'Romance', 'Fantasy', 'Fairies', 'Fae']","https://www.goodreads.com/book/show/17282028-a-summoner-s-tale"
"The Grand Design","9780553805376","4.02","Stephen Hawking","English","199","Bantam","September 7th 2010","['Science', 'Nonfiction', 'Science', 'Physics', 'Philosophy', 'Science', 'Popular Science']","https://www.goodreads.com/book/show/8520362-the-grand-design"
"You Are My Sunshine (All My Love, Detrick, #2)","-1","4.1","Roberta Kagan","English","436","","March 22nd 2014","['Historical', 'Historical Fiction', 'Fiction', 'World War II', 'Holocaust', 'Historical', 'War', 'World War II']","https://www.goodreads.com/book/show/21863558-you-are-my-sunshine"
"The Winner's Crime (The Winner's Trilogy, #2)","9780374384715","4.16","Marie Rutkoski","English","416","Farrar Straus Giroux","March 3rd 2015","['Fantasy', 'Young Adult', 'Romance', 'Science Fiction', 'Dystopia']","https://www.goodreads.com/book/show/20443207-the-winner-s-crime"
"Descent","-1","3.59","Tim Johnston","","384","Algonquin Books","January 6th 2015","['Fiction', 'Mystery', 'Thriller', 'Suspense', 'Thriller', 'Mystery Thriller', 'Abandoned']","https://www.goodreads.com/book/show/22462257-descent"
"Grimm Diaries Prequels (The Grimm Diaries Prequels #1-6)","-1","3.83","Cameron Jace","English","274","Cameron Jace","November 19th 2012","['Fantasy', 'Fantasy', 'Fairy Tales', 'Young Adult', 'Fantasy', 'Paranormal']","https://www.goodreads.com/book/show/17225161-grimm-diaries-prequels"
"The Hum and the Shiver (Tufa, #1)","-1","3.82","Alex Bledsoe","English","353","","","['Fantasy', 'Fantasy', 'Urban Fantasy', 'Fiction', 'Magical Realism']","https://www.goodreads.com/book/show/11886360-the-hum-and-the-shiver"
"The Last Bookaneer","9781594204920","3.3","Matthew Pearl","English","389","Penguin Press","April 28th 2015","['Historical', 'Historical Fiction', 'Fiction', 'Writing', 'Books About Books', 'Mystery', 'Historical', 'Adventure', 'Abandoned']","https://www.goodreads.com/book/show/23398876-the-last-bookaneer"
"A Murderous Procession (Mistress of the Art of Death, #4)","9780399156281","4.11","Ariana Franklin","English","337","G.P. Putnamâs Sons","April 1st 2010","['Historical', 'Historical Fiction', 'Mystery', 'Mystery', 'Historical Mystery', 'Historical', 'Medieval', 'Fiction', 'Historical', 'European Literature', 'British Literature']","https://www.goodreads.com/book/show/6575580-a-murderous-procession"
"Breaking Night: A Memoir of Forgiveness, Survival, and My Journey from Homeless to Harvard","9780786868919","4.2","Liz Murray","English","334","Hyperion","September 7th 2010","['Nonfiction', 'Autobiography', 'Memoir', 'Biography', 'Biography', 'Autobiography', 'Biography Memoir', 'Inspirational', 'Adult', 'Book Club', 'Young Adult', 'Coming Of Age', 'Academic', 'School']","https://www.goodreads.com/book/show/1432370.Breaking_Night"
"The Whispering Skull (Lockwood & Co., #2)","9781423164920","4.32","Jonathan Stroud","English","435","Disney Hyperion","September 16th 2014","['Fantasy', 'Young Adult', 'Mystery', 'Horror', 'Fantasy', 'Paranormal', 'Paranormal', 'Ghosts', 'Childrens', 'Middle Grade', 'Adventure', 'Fiction', 'Fantasy', 'Supernatural']","https://www.goodreads.com/book/show/14059024-the-whispering-skull"
"Foxglove Summer (Peter Grant, #5)","9780575132504","4.19","Ben Aaronovitch","English","377","Gollancz","November 13th 2014","['Fantasy', 'Fantasy', 'Urban Fantasy', 'Mystery', 'Fiction', 'Mystery', 'Crime']","https://www.goodreads.com/book/show/20499240-foxglove-summer"
"The Native Star (Veneficas Americana, #1)","9780553592658","3.57","M.K. Hobson","English","387","Spectra Books","August 31st 2010","['Fantasy', 'Science Fiction', 'Steampunk', 'Romance', 'Historical', 'Historical', 'Historical Fiction', 'Fantasy', 'Magic', 'Fiction', 'Fantasy', 'Paranormal']","https://www.goodreads.com/book/show/7236997-the-native-star"
"Best Kept Secret (The Clifton Chronicles, #3)","9781250000989","3.95","Jeffrey Archer","English","373","St. Martin's Press","April 30th 2013","['Fiction', 'Historical', 'Historical Fiction']","https://www.goodreads.com/book/show/15793074-best-kept-secret"
"Not a Drop to Drink (Not a Drop to Drink, #1)","9780062198501","3.82","Mindy McGinnis","English","309","Katherine Tegen Books","September 24th 2013","['Young Adult', 'Science Fiction', 'Dystopia', 'Apocalyptic', 'Post Apocalyptic', 'Science Fiction', 'Fiction', 'Romance', 'Adventure', 'Survival', 'Science Fiction', 'Apocalyptic', 'Fantasy', 'Audiobook']","https://www.goodreads.com/book/show/13112869-not-a-drop-to-drink"
"Deadly Descendant (Nikki Glass, #2)","9781451606805","3.94","Jenna Black","English","355","Pocket Books","April 24th 2012","['Fantasy', 'Urban Fantasy', 'Fantasy', 'Paranormal', 'Fantasy', 'Mythology', 'Fantasy', 'Romance', 'Adult']","https://www.goodreads.com/book/show/11202715-deadly-descendant"
"Memory Wall","-1","4.09","Anthony Doerr","English","243","Scribner","July 2010","['Short Stories', 'Fiction', 'Contemporary']","https://www.goodreads.com/book/show/8534275-memory-wall"
"Magic Breaks (Kate Daniels, #7)","9780425256220","4.52","Ilona Andrews","English","381","Ace Hardcover","July 29th 2014","['Fantasy', 'Urban Fantasy', 'Fantasy', 'Fantasy', 'Paranormal', 'Romance', 'Fantasy', 'Magic', 'Paranormal', 'Vampires', 'Fiction']","https://www.goodreads.com/book/show/12119529-magic-breaks"
"Walking Disaster (Beautiful, #2)","9781476712987","4.23","Jamie McGuire","English","448","Atria Books","April 2nd 2013","['Romance', 'Contemporary', 'Romance', 'Contemporary Romance', 'Young Adult', 'Academic', 'College']","https://www.goodreads.com/book/show/15745950-walking-disaster"
"Accordance (Significance, #2)","-1","4.28","Shelly Crane","English","314","Kiss Me Publications, LLC","September 15th 2011","['Fantasy', 'Paranormal', 'Young Adult', 'Romance', 'Fantasy', 'Romance', 'Paranormal Romance']","https://www.goodreads.com/book/show/12667194-accordance"
"The Oregon Trail: A New American Journey","9781451659160","3.81","Rinker Buck","English","451","Simon  Schuster","June 30th 2015","['Nonfiction', 'History', 'Travel', 'Autobiography', 'Memoir', 'Biography', 'North American Hi...', 'American History']","https://www.goodreads.com/book/show/23492799-the-oregon-trail"
"The Swans of Fifth Avenue","9780345528698","3.58","Melanie Benjamin","English","368","Delacorte Press","January 26th 2016","['Historical', 'Historical Fiction', 'Fiction', 'Historical']","https://www.goodreads.com/book/show/25279165-the-swans-of-fifth-avenue"
"You (You, #1)","9781476785592","3.84","Caroline Kepnes","English","424","Atria/Emily Bestler Books","September 30th 2014","['Thriller', 'Fiction', 'Contemporary', 'Mystery', 'Adult', 'Thriller', 'Mystery Thriller', 'Suspense', 'Audiobook', 'Horror', 'Did Not Finish']","https://www.goodreads.com/book/show/20821614-you"
"The Truth of Valor (Confederation, #5)","9780756406202","4.08","Tanya Huff","English","336","DAW","September 7th 2010","['Science Fiction', 'War', 'Military', 'Space', 'Space Opera', 'Fiction']","https://www.goodreads.com/book/show/7946539-the-truth-of-valor"
"The Silvered","9780756407438","4.07","Tanya Huff","English","454","DAW","November 6th 2012","['Fantasy', 'Science Fiction', 'Steampunk', 'Shapeshifters', 'Werewolves', 'Fantasy', 'Paranormal', 'Fantasy', 'Magic', 'Fiction']","https://www.goodreads.com/book/show/13515074-the-silvered"
"Rogue Descendant (Nikki Glass, #3)","9781476700083","3.89","Jenna Black","English","370","Pocket Books","April 30th 2013","['Fantasy', 'Urban Fantasy', 'Fantasy', 'Mythology', 'Fantasy', 'Paranormal', 'Fantasy', 'Adult', 'Fantasy', 'Magic']","https://www.goodreads.com/book/show/15744141-rogue-descendant"
"Secrets of Eden","9780307394972","3.43","Chris Bohjalian","English","370","Crown","February 2nd 2010","['Fiction', 'Mystery', 'Contemporary', 'Adult Fiction']","https://www.goodreads.com/book/show/6562253-secrets-of-eden"
"The Song of Achilles","9780062060624","4.28","Madeline Miller","English","378","Ecco","August 28th 2012","['Historical', 'Historical Fiction', 'Lgbt', 'Fantasy', 'Fantasy', 'Mythology', 'Fiction', 'Romance', 'Historical']","https://www.goodreads.com/book/show/13623848-the-song-of-achilles"
"New York 2140","9780316262347","3.61","Kim Stanley Robinson","English","624","Orbit","March 14th 2017","['Science Fiction', 'Fiction', 'Apocalyptic', 'Post Apocalyptic', 'Did Not Finish', 'Abandoned']","https://www.goodreads.com/book/show/29570143-new-york-2140"
"A Train in Winter: An Extraordinary Story of Women, Friendship, and Resistance in Occupied France","9780061650703","3.82","Caroline Moorehead","English","374","Harper","November 8th 2011","['Nonfiction', 'History', 'War', 'World War II', 'World War II', 'Holocaust', 'Cultural', 'France', 'War']","https://www.goodreads.com/book/show/11556268-a-train-in-winter"
"A World Without Heroes (Beyonders, #1)","9781416997924","4.08","Brandon Mull","English","457","Aladdin","March 15th 2011","['Fantasy', 'Adventure', 'Young Adult', 'Childrens', 'Middle Grade']","https://www.goodreads.com/book/show/8306745-a-world-without-heroes"
"Homeland (Little Brother, #2)","9780765333698","3.95","Cory Doctorow","English","396","Tor Teen","February 5th 2013","['Young Adult', 'Fiction', 'Science Fiction', 'Science Fiction', 'Dystopia']","https://www.goodreads.com/book/show/12917338-homeland"
"Blood of the Demon (Kara Gillian, #2)","9780553592368","4.05","Diana Rowland","English","369","Bantam","February 23rd 2010","['Fantasy', 'Urban Fantasy', 'Paranormal', 'Demons', 'Fantasy', 'Paranormal', 'Fantasy', 'Romance', 'Romance', 'Paranormal Romance', 'Mystery', 'Fantasy', 'Magic']","https://www.goodreads.com/book/show/6540270-blood-of-the-demon"
"Doctor Who: Who-ology","9781849906197","4.28","Cavan Scott","English","384","BBC Books","May 2nd 2013","['Media Tie In', 'Doctor Who', 'Nonfiction']","https://www.goodreads.com/book/show/17182151-doctor-who"
"Sweet Ruin (Immortals After Dark, #16)","-1","4.31","Kresley Cole","English","384","Gallery Books","December 1st 2015","['Romance', 'Paranormal Romance', 'Fantasy', 'Paranormal', 'Romance', 'Fantasy', 'Paranormal', 'Vampires', 'Paranormal', 'Demons']","https://www.goodreads.com/book/show/24002318-sweet-ruin"
"The Water Rat of Wanchai (Ava Lee #1)","9781250032270","3.75","Ian  Hamilton","","400","Picador","May 6th 2014","['Mystery', 'Fiction', 'Cultural', 'Canada', 'Thriller', 'Mystery', 'Crime', 'Thriller', 'Mystery Thriller']","https://www.goodreads.com/book/show/18465541-the-water-rat-of-wanchai"
"Point Omega","9781439169957","3.43","Don DeLillo","English","117","Scribner Book Company","February 2nd 2010","['Fiction', 'Novels', 'Literature', 'American', 'Literature']","https://www.goodreads.com/book/show/6595144-point-omega"
"The Program (The Program, #1)","9781442445802","4.07","Suzanne Young","English","405","Simon Pulse","April 30th 2013","['Young Adult', 'Science Fiction', 'Dystopia', 'Romance']","https://www.goodreads.com/book/show/11366397-the-program"
"Just One Damned Thing After Another (The Chronicles of St Mary's, #1)","-1","3.93","Jodi Taylor","English","480","Night Shade Books","June 2016","['Fiction', 'Adventure', 'Science Fiction', 'Time Travel', 'Science Fiction']","https://www.goodreads.com/book/show/29661618-just-one-damned-thing-after-another"
"Swing Time","9781594203985","3.58","Zadie Smith","","416","Penguin Press","November 15th 2016","['Fiction', 'Contemporary', 'Literary Fiction', 'Novels']","https://www.goodreads.com/book/show/29734992-swing-time"
"Selected Stories","9780670022069","4.31","William Trevor","English","576","Viking","November 4th 2010","['Short Stories', 'Fiction', 'Cultural', 'Ireland', 'European Literature', 'Irish Literature', 'Literary Fiction']","https://www.goodreads.com/book/show/8701280-selected-stories"
